form_code,form_title,version,source_pdf,section_order,section_title,section_relevance,order,panel_path,repeat_context,source_code,variable_code,label_en,label_hi,type,source_type,appearance,instruction_en,hint_en,choices,choices_hi,relevance,validation,calculation,read_only,required,raw_text
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,60,,,11,hhq_main_material_roof_natural_roofing,Main material of the roof,Main material of the roof,radiogroup,select_one,"{""render_as"":""radio""}",Record observation.,,"11: No roof; 12: Thatch/Palm leaf/Reed/Grass; 13: Mud; 14: Sod/Mud and grass mixture; 15: Plastic/Polythene sheeting; 21: Rustic mat; 22: Palm/Bamboo; 23: Raw wood planks/Timber; 24: Unburnt brick; 25: Loosely packed stone; 31: Metal/GI; 32: Wood; 33: Calamine/Cement fiber; 34: Asbestos sheets; 35: RCC/RBC/Cement/Concrete; 36: Roofing shingles; 37: Tiles; 38: Slate; 39: Burnt brick; 96: Other, specify","11: No roof; 12: Thatch/Palm leaf/Reed/Grass; 13: Mud; 14: Sod/Mud and grass mixture; 15: Plastic/Polythene sheeting; 21: Rustic mat; 22: Palm/Bamboo; 23: Raw wood planks/Timber; 24: Unburnt brick; 25: Loosely packed stone; 31: Metal/GI; 32: Wood; 33: Calamine/Cement fiber; 34: Asbestos sheets; 35: RCC/RBC/Cement/Concrete; 36: Roofing shingles; 37: Tiles; 38: Slate; 39: Burnt brick; 96: Other, specify",,"[""single coded option""]",,,,Main material of the roof NATURAL ROOFING (Record observation) 11 No roof 12 Thatch/Palm leaf/Reed/Grass 13 Mud 14 Sod/Mud and Grass Mixture 15 Plastic/Polythene Sheeting RUDIMENTARY ROOFING 21 Rustic mat 22 Palm/Bamboo 23 Raw Wood Planks/Timber 24 Unburnt birck 25 Loosely packed stone FINISHED ROOFING 31 Metal/GI 32 Wood 33 Calamine/Cement Fiber 34 Asbestos Sheets 35 RCC/RBC/Cement/Concrete 36 Roofing Shingles 37 Tiles 38 Slate 39 Burnt brick 96 OTHER (SPECIFY)
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,60.1,,,11_96_specify,hhq_main_material_roof_natural_roofing_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}","Complete only if Other, specify is selected.",,,,{hhq_main_material_roof_natural_roofing} = 96,"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,"Other, specify"
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,61,,,12,hhq_main_material_external_walls_natural_walls,Main material of the external walls,Main material of the external walls,radiogroup,select_one,"{""render_as"":""radio""}",Record observation.,,"11: No walls; 12: Cane/Palm/Trunks/Bamboo; 13: Mud; 14: Grass/Reeds/Thatch; 21: Bamboo with mud; 22: Stone with mud; 23: Plywood; 24: Cardboard; 25: Unburnt brick; 26: Raw wood/Reused wood; 31: Cement/Concrete; 32: Stone with lime/cement; 33: Burnt bricks; 34: Cement blocks; 35: Wood planks/Shingles; 36: GI/Metal/Asbestos sheets; 96: Other, specify","11: No walls; 12: Cane/Palm/Trunks/Bamboo; 13: Mud; 14: Grass/Reeds/Thatch; 21: Bamboo with mud; 22: Stone with mud; 23: Plywood; 24: Cardboard; 25: Unburnt brick; 26: Raw wood/Reused wood; 31: Cement/Concrete; 32: Stone with lime/cement; 33: Burnt bricks; 34: Cement blocks; 35: Wood planks/Shingles; 36: GI/Metal/Asbestos sheets; 96: Other, specify",,"[""single coded option""]",,,,Main material of the external walls NATURAL WALLS (Record observation) 11 No walls 12 Cane/Palm/Trucks/Bamboo 13 Mud 14 Grass/Reeds/Thatch RUDIMENTARY WALLS 21 Bamboo with mud 22 Stone with mud 23 Plywood 24 Cardboard 25 Unburnt birck 26 Raw wood/Reused wood FINISHED WALLS 31 Cement/Concrete 32 Stone with lime/cement 33 Burnt bricks 34 Cement blocks 35 Wood planks/Shingles 36 GI/Metal/Asbestos sheets 96 OTHER (SPECIFY)
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,61.1,,,12_96_specify,hhq_main_material_external_walls_natural_walls_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}","Complete only if Other, specify is selected.",,,,{hhq_main_material_external_walls_natural_walls} = 96,"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,"Other, specify"
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,62,,,13,hhq_contact_mobile_2,How many rooms in this household are used for sleeping?,How many rooms in this household are used for sleeping?,text,integer,"{""render_as"":""numeric_textbox""} | inputType=number",Used as denominator for number of people per sleeping room in wealth index.,,,,,"[{""type"":""numeric"",""minValue"":0,""maxValue"":50}]",,,,How many rooms in this household are used for sleeping? Obs: used as a denominator for calculating number |_|_| rooms of people / sleeping room for Wealth index
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,63,,,14,hhq_total_household_members_2,Does any member of this household own this house or any other house?,क्या इस घर का कोई सदस्य इस घर या किसी अन्य घर का मालिक है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own this house or any other house? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,64,,,15,hhq_total_eligible_women_2,Does any member of this household own any agriculture land?,क्या इस परिवार के किसी सदस्य के पास कोई कृषि भूमि है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own any agriculture land? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,65,,,16A,hhq_household_own_any_cows_bulls_buffaloes_yaks,"Does your household own any cows, bulls, buffaloes, or yaks?","क्या आपके परिवार के पास कोई गाय, बैल, भैंस या याक है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,"Does your household own any cows, bulls, buffaloes, or yaks? 1 Yes 2 No"
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,66,,,16B,hhq_household_own_any_camels,Does your household own any camels?,क्या आपके परिवार के पास कोई ऊँट है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household own any camels? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,67,,,16C,hhq_household_own_any_horses_donkeys_mules,"Does your household own any horses, donkeys, or mules?","क्या आपके परिवार के पास कोई घोड़ा, गधा या खच्चर है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,"Does your household own any horses, donkeys, or mules? 1 Yes 2 No"
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,68,,,16D,hhq_household_own_any_goats_sheep,Does your household own any goats or sheep?,क्या आपके परिवार के पास कोई बकरी या भेड़ है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household own any goats or sheep? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,69,,,16E,hhq_household_own_any_pigs,Does your household own any pigs?,क्या आपके घर में कोई सूअर है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household own any pigs? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,70,,,16F,hhq_household_own_any_gchickens_ducks,Does your household own any gchickens or ducks?,क्या आपके घर में कोई मुर्गी या बत्तख है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household own any gchickens or ducks? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,71,,,17,hhq_any_usual_member_household_bank_account_post_office,Does any usual member of this household have a bank account or a post office account?,Does any usual member of this household have a bank account or a post office account?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Does any usual member of this household have a bank account or a post office 1 Yes account? 2 No 8 Don't know
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,72,,,18,hhq_household_bpl_any_equivalent_card,Does your household have a BPL or any equivalent card?,क्या आपके परिवार के पास बीपीएल या कोई समकक्ष कार्ड है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: हाँ; 2: नहीं; 8: नहीं पता,,"[""single coded option""]",,,,Does your household have a BPL or any equivalent card? 1 Yes 2 No 8 Don't know
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,73,,,19,hhq_household_domestic_staff_automatically_generated_household,Does this household have domestic staff?,Does this household have domestic staff?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: Yes; 2: No,,"[""single coded option""]",,,,Does this household has a domestic staff? Automatically generated from the household 1 yes listing - any 02.3_i = 13 2 no
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,74,,,20,hhq_we_like_learn_about_places_that_households_use,Can you please show me where members of your household most often wash their hands?,Can you please show me where members of your household most often wash their hands?,radiogroup,select_one,"{""render_as"":""radio""}","If not observed, skip 21 and 22.",,"1: Observed; 2: Not observed, not in dwelling/yard/plot; 3: Not observed, no permission to see; 4: Not observed, other reason","1: Observed; 2: Not observed, not in dwelling/yard/plot; 3: Not observed, no permission to see; 4: Not observed, other reason",,"[""single coded option""]",,,,"We would now like to learn about the places that households use to wash their hands. 1 OBSERVED Can you please show me where members of your household most often wash their 2 NOT OBSERVED, NOT IN DWELLING/YARD/PLOT skip 21 and 22 hands? 3 NOT OBSERVED, NO PERMISSION TO SEE skip 21 and 22 4 NOT OBSERVED, OTHER REASON skip 21 and 22"
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,75,,,21,hhq_observation_only_observe_presence_water_place_handwashing,OBSERVATION ONLY: Observe presence of water at the place for handwashing,केवल निरीक्षण: हाथ धोने के स्थान पर पानी की उपस्थिति का निरीक्षण करें,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Water is available; 2: Water is not available,1: Water is available; 2: Water is not available,,"[""single coded option""]",,,,OBSERVATION ONLY: Observe presence of water at the place for handwashing 1 Water is available 2 Water is not available
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,76,,,22,hhq_observation_only,"Observe presence of soap, detergent, or other cleansing agent.","Observe presence of soap, detergent, or other cleansing agent.",checkbox,select_multiple,"{""render_as"":""checkbox""}",Observation only. Record all mentioned.,,"A: Soap or detergent (bar, liquid, powder, paste); B: Ash, mud, sand; C: None","A: Soap or detergent (bar, liquid, powder, paste); B: Ash, mud, sand; C: None",,"[""multiple coded options allowed""]",,,,"OBSERVATION ONLY: A Soap or detergent (bar, liquid, powder, paste) Observe presence of soap, detergent, or other cleansing aget. B Ash, mud, sand RECORD ALL MENTIONED C None"
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,77,,,GPS1,hhq_gps_latitude,GPS latitude,जीपीएस अक्षांश,text,decimal,"{""render_as"":""gps_decimal"",""capture_source"":""device_geolocation""} | inputType=number | readOnly=True",Captured from device GPS. Use the Capture GPS button; do not type manually.,,,,,"[{""type"":""numeric"",""minValue"":-90,""maxValue"":90,""text"":{""default"":""Latitude must be between -90 and 90."",""hi"":""अक्षांश -90 और 90 के बीच होना चाहिए।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,True,,
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,78,,,GPS2,hhq_gps_longitude,GPS longitude,जीपीएस देशांतर,text,decimal,"{""render_as"":""gps_decimal"",""capture_source"":""device_geolocation""} | inputType=number | readOnly=True",Captured from device GPS. Use the Capture GPS button; do not type manually.,,,,,"[{""type"":""numeric"",""minValue"":-180,""maxValue"":180,""text"":{""default"":""Longitude must be between -180 and 180."",""hi"":""देशांतर -180 और 180 के बीच होना चाहिए।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,True,,
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,79,,,GPS3,hhq_gps_altitude_m,GPS altitude,जीपीएस ऊँचाई,text,decimal,"{""render_as"":""gps_altitude"",""capture_source"":""device_geolocation""} | inputType=number | readOnly=True",Captured from device GPS. Use the Capture GPS button; do not type manually.,,,,,"[{""type"":""numeric"",""minValue"":-500,""maxValue"":9000,""text"":{""default"":""Altitude must be between -500 and 9000 metres."",""hi"":""ऊँचाई -500 और 9000 मीटर के बीच होनी चाहिए।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,True,,
