form_code,form_title,version,source_pdf,section_order,section_title,section_relevance,order,panel_path,repeat_context,source_code,variable_code,label_en,label_hi,type,source_type,appearance,instruction_en,hint_en,choices,choices_hi,relevance,validation,calculation,read_only,required,raw_text
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,65,,,7,wq_other_type_tobacco_currently_smoke_use_all_mentioned,What other type of tobacco do you currently smoke or use? RECORD ALL MENTIONED a cigar b pipe c hookah d gutka/pann malasa with tobacco e khaini f paan with tobacco g other chewing tobacco h snuff x other (specify),,text,free_text,"{""render_as"":""input""}",,,,,"{wq_currently_smoke_use_any_other_type_tobacco_every} anyof [1,2]",,,,,What other type of tobacco do you currently smoke or use? RECORD ALL MENTIONED a cigar b pipe c hookah d gutka/pann malasa with tobacco e khaini f paan with tobacco g other chewing tobacco h snuff x other (specify)
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,66,,,8,wq_ever_consumed_alcohol,Now,अब,radiogroup,select_one,"{""render_as"":""radio""}",,,"I: would like to ask you some questions about drinking alcohol. Have you ever consumed any alcohol, such as beer, wine, spirits, or [ADD OTHER LOCAL; 1: yes EXAMPLES]?; 2: no","I: would like to ask you some questions about drinking alcohol. Have you ever consumed any alcohol, such as beer, wine, spirits, or [ADD OTHER LOCAL; 1: yes EXAMPLES]?; 2: no",,,,,,"Now I would like to ask you some questions about drinking alcohol. Have you ever consumed any alcohol, such as beer, wine, spirits, or [ADD OTHER LOCAL 1 yes EXAMPLES]? 2 no SKIP TO 11"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,67,,,9,wq_during_last_one_month_many_days_least_one,"During the last one month, on how many days did you have at least one drink of alcohol?",,text,integer,"{""render_as"":""numeric_textbox""} | inputType=number",Enter 00 if no drink; enter 95 for every day or almost every day.,,,,{wq_ever_consumed_alcohol} = 1,"[{""type"":""numeric"",""minValue"":0,""maxValue"":95}]",,,,"During the last one month, on how many days did you have at least one drink of alcohol? 00 Did not have even one drink SKIP TO 11 If non-numeric answer, probe to get an estimate. If respondent answers 'every day' or |_|_| number of days 'almost every day', code 95 95 Every day/Almost every day"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,68,,,10,wq_we_count_one_drink_alcohol_one_can_bottle,"We count one drink of alcohol as one can or bottle of beer, one glass of wine, one shot of spirits, or one cup of [ADD OTHER LOCAL EXAMPLES]. In the last one month, on the days ythat you drank alcohol, how many drinks did you usually have per day?",,radiogroup,select_one,"{""render_as"":""radio""}",,,0: Less than one standard drink,0: एक से भी कम मानक पेय,{wq_during_last_one_month_many_days_least_one} > 0,,,,,"We count one drink of alcohol as one can or bottle of beer, one glass of wine, one shot of spirits, or one cup of [ADD OTHER LOCAL EXAMPLES]. In the last one month, on the days ythat you drank alcohol, how many drinks did you usually have per day? 00 Less than one standard drink"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,69,,,10,wq_we_count_one_drink_alcohol_one_can_bottle_2,"In the last one month, on the days that you drank alcohol, how many drinks did you usually have per day?","पिछले एक महीने में, जिन दिनों आपने शराब पी, आमतौर पर प्रतिदिन कितने ड्रिंक लिए?",text,integer,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,{wq_during_last_one_month_many_days_least_one} > 0,"[{""type"":""numeric""}]",,,,"We count one drink of alcohol as one can or bottle of beer, one glass of wine, one shot of spirits, or one cup of [ADD OTHER LOCAL EXAMPLES]. In the last one month, on the days ythat you drank alcohol, how many drinks did you usually have per day? |_|_| number of drinks"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,70,,,11,wq_5,Now,अब,radiogroup,select_one,"{""render_as"":""radio""}",,,I: would like to ask some questions about your current health condition,I: would like to ask some questions about your current health condition,,,,,,Now I would like to ask some questions about your current health condition
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,71,,,11a,wq_currently_diabetes,Do you currently have diabetes?,क्या आपको वर्तमान में मधुमेह है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,,,,,,Do you currently have diabetes? 1 yes 2 no SKIP TO 12a 8 don't know SKIP TO 12a
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,72,,,11b,wq_sought_treatment_problem_diabetes,Have you sought treatment for this problem [diabetes]?,क्या आपने इस समस्या [मधुमेह] के लिए इलाज मांगा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,{wq_currently_diabetes} = 1,,,,,Have you sought treatment for this problem [diabetes]? 1 yes 2 no
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,73,,,12a,wq_currently_hypertension,Do you currently have hypertension?,क्या आपको वर्तमान में उच्च रक्तचाप है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,,,,,,Do you currently have hypertension? 1 yes 2 no SKIP TO 13a 8 don't know SKIP TO 13a
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,74,,,12b,wq_sought_treatment_problem_hypertension,Have you sought treatment for this problem [hypertension]?,क्या आपने इस समस्या [उच्च रक्तचाप] के लिए इलाज मांगा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,{wq_currently_hypertension} = 1,,,,,Have you sought treatment for this problem [hypertension]? 1 yes 2 no
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,75,,,13a,wq_currently_chronic_respiratory_disease_including_asthma,Do you currently have chronic respiratory disease including asthma?,क्या आपको वर्तमान में अस्थमा सहित पुरानी श्वसन संबंधी बीमारी है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,,,,,,Do you currently have chronic respiratory disease including asthma? 1 yes 2 no SKIP TO 14a 8 don't know SKIP TO 14a
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,76,,,13b,wq_sought_treatment_problem_chronic_respiratory_disease_including,Have you sought treatment for this problem [chronic respiratory disease including,क्या आपने इस समस्या [पुरानी श्वसन रोग सहित] के लिए इलाज की मांग की है,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes asthma]?; 2: no,1: yes asthma]?; 2: no,{wq_currently_chronic_respiratory_disease_including_asthma} = 1,,,,,Have you sought treatment for this problem [chronic respiratory disease including 1 yes asthma]? 2 no
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,77,,,14a,wq_currently_goitre_any_other_thyroid_disorder,Do you currently have Goitre or any other thyroid disorder?,क्या आपको वर्तमान में घेंघा रोग या कोई अन्य थायराइड विकार है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,,,,,,Do you currently have Goitre or any other thyroid disorder? 1 yes 2 no SKIP TO 15a 8 don't know SKIP TO 15a
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,78,,,14b,wq_sought_treatment_problem_goitre_any_other_thyroid_disorder,Have you sought treatment for this problem [Goitre or any other thyroid disorder]?,क्या आपने इस समस्या [घेंघा रोग या किसी अन्य थायरॉयड विकार] के लिए इलाज मांगा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,{wq_currently_goitre_any_other_thyroid_disorder} = 1,,,,,Have you sought treatment for this problem [Goitre or any other thyroid disorder]? 1 yes 2 no
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,79,,,15a,wq_currently_any_heart_disease,Do you currently have any heart disease?,क्या आपको वर्तमान में कोई हृदय रोग है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,,,,,,Do you currently have any heart disease? 1 yes 2 no SKIP TO 16a 8 don't know SKIP TO 16a
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,80,,,15b,wq_sought_treatment_problem_any_heart_disease,Have you sought treatment for this problem [any heart disease]?,क्या आपने इस समस्या [किसी हृदय रोग] का इलाज मांगा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,{wq_currently_any_heart_disease} = 1,,,,,Have you sought treatment for this problem [any heart disease]? 1 yes 2 no
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,81,,,16a,wq_currently_cancer,Do you currently have cancer?,क्या आपको वर्तमान में कैंसर है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,,,,,,Do you currently have cancer? 1 yes 2 no SKIP TO 17a 8 don't know SKIP TO 17a
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,82,,,16b,wq_sought_treatment_problem_cancer,Have you sought treatment for this problem [cancer]?,क्या आपने इस समस्या [कैंसर] का इलाज मांगा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,{wq_currently_cancer} = 1,,,,,Have you sought treatment for this problem [cancer]? 1 yes 2 no
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,83,,,17a,wq_currently_any_chronic_kidney_disorder,Do you currently have any chronic kidney disorder?,क्या आपको वर्तमान में कोई क्रोनिक किडनी विकार है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,,,,,,Do you currently have any chronic kidney disorder? 1 yes 2 no SKIP TO 18a 8 don't know SKIP TO 18a
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,84,,,17b,wq_sought_treatment_problem_any_chronic_kidney_disorder,Have you sought treatment for this problem [any chronic kidney disorder]?,क्या आपने इस समस्या [किसी क्रोनिक किडनी विकार] के लिए इलाज मांगा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,{wq_currently_any_chronic_kidney_disorder} = 1,,,,,Have you sought treatment for this problem [any chronic kidney disorder]? 1 yes 2 no
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,85,,,18a,wq_currently_anemia,Do you currently have anemia?,क्या आपको वर्तमान में एनीमिया है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,,,,,,Do you currently have anemia? 1 yes 2 no SKIP TO 19
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,86,,,18a,wq_currently_anemia_18a,Do you currently have anemia?,क्या आपको वर्तमान में एनीमिया है?,radiogroup,select_one,"{""render_as"":""radio""}",,,8: don't know,8: don't know,,,,,,Do you currently have anemia? 8 don't know SKIP TO 19
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,87,,,18b,wq_sought_treatment_problem_anemia,Have you sought treatment for this problem [anemia]?,क्या आपने इस समस्या [एनीमिया] के लिए इलाज मांगा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no 04-Husband's background and Woman's work,1: yes; 2: no 04-Husband's background and Woman's work,{wq_currently_anemia} = 1,,,,,Have you sought treatment for this problem [anemia]? 1 yes 2 no 04-Husband's background and Woman's work
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,88,,,1,wq_check_answer_marital_status,Check answer to marital status on,वैवाहिक स्थिति का उत्तर यहां जांचें,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: - Respondent Background; 1: Currently married; 2: Never married / married, gauna not performed / live-in relationship; 3: Other (widowed, divorced, separated, deserted)","1: - प्रतिवादी पृष्ठभूमि; 1: फिलहाल शादीशुदा हैं; 2: कभी शादी नहीं हुई / विवाह नहीं हुआ, गौना नहीं हुआ / लिव-इन रिलेशनशिप; 3: अन्य (विधवा, तलाकशुदा, अलग, परित्यक्त)",,,,,,"Check answer to marital status on 01 - Respondent Background 1 Currently married 2 Never married / married, gauna not performed / live-in relationship SKIP TO 6 3 Other (widowed, divorced, separated, deserted) SKIP TO 3"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,89,,,2,wq_old_husband_his_last_birthday_age_completed_years,How old was your husband on his last birthday?,आपके पति के पिछले जन्मदिन पर उनकी उम्र कितनी थी?,text,integer,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,{wq_current_marital_status} = 1,"[{""type"":""numeric""}]",,,,How old was your husband on his last birthday? |_|_| age in completed years Only for the currently married
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,90,,,3,wq_husband_ever_attend_school,Did your (last) husband ever attend school?,क्या आपका (अंतिम) पति कभी स्कूल गया था?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,"{wq_current_marital_status} anyof [1,3,4,5,6]",,,,,Did your (last) husband ever attend school? 1 yes 2 no
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,91,,,4,wq_highest_grade_he_completed,What was the highest grade he completed?,,radiogroup,select_one,"{""render_as"":""radio""}",,,0: Less than one year completed; 1: One year completed; 2: Two years completed; 3: 3 Years completed …; 95: Pre-Primary; 98: Don't know,0: एक साल से भी कम समय पूरा हुआ; 1: एक साल पूरा हो गया; 2: Two years completed; 3: 3 साल पूरे...; 95: प्री-प्राइमरी; 98: नहीं पता,{wq_husband_ever_attend_school} = 1,,,,,What was the highest grade he completed? 0 Less than one year completed 1 One year completed 2 Two years completed 3 3 Years completed … 95 Pre-Primary 98 Don't know
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,92,,,5,wq_6,IF,अगर,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: = 1-CURRENTLY MARRIED What is your (last) husband's occupation? That is, what kind of work does he mainly do? IF; 1: = 3-OTHER What was your (last) husband's occupation. That is, what kind of work did he mainly do?",1: = 1-वर्तमान में विवाहित आपके (अंतिम) पति का व्यवसाय क्या है? अर्थात वह मुख्यतः किस प्रकार का कार्य करता है? अगर; 1: = 3-अन्य आपके (अंतिम) पति का व्यवसाय क्या था। अर्थात् वह मुख्यतः किस प्रकार का कार्य करता था?,"{wq_current_marital_status} anyof [1,3,4,5,6]",,,,,"IF 1 = 1-CURRENTLY MARRIED What is your (last) husband's occupation? That is, what kind of work does he mainly do? IF 1 = 3-OTHER What was your (last) husband's occupation. That is, what kind of work did he mainly do?"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,93,,,6,wq_aside_own_housework_done_any_work_last_seven,"Aside from your own housework, have you done any work in the last seven days?",क्या आपने पिछले सात दिनों में अपने घर के काम के अलावा कोई काम किया है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,,,,,,"Aside from your own housework, have you done any work in the last seven days? 1 yes SKIP TO 10 2 no"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,94,,,7,wq_know_some_women_take_up_jobs_they_paid,"As you know, some women take up jobs for which they are paid in cash or kind. Others sell things, have a small business or work on the family farm","जैसा कि आप जानते हैं, कुछ महिलाएँ ऐसी नौकरियाँ अपनाती हैं जिनके लिए उन्हें नकद या वस्तु के रूप में भुगतान किया जाता है। अन्य लोग चीज़ें बेचते हैं, छोटा व्यवसाय करते हैं या पारिवारिक खेत पर काम करते हैं",radiogroup,select_one,"{""render_as"":""radio""}",,,"1: yes or in the family business. In the last seven days, have you done any of these things or any other work?; 2: no","1: yes or in the family business. In the last seven days, have you done any of these things or any other work?; 2: no",{wq_aside_own_housework_done_any_work_last_seven} = 2,,,,,"As you know, some women take up jobs for which they are paid in cash or kind. Others sell things, have a small business or work on the family farm 1 yes SKIP TO 10 or in the family business. In the last seven days, have you done any of these things or any other work? 2 no"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,95,,,8,wq_although_not_work_last_seven_days_any_job,"Although you did not work in the last seven days, do you have any job or business from which you were absent for leave, illness, vacation,","यद्यपि आपने पिछले सात दिनों में काम नहीं किया, क्या आपके पास कोई नौकरी या व्यवसाय है जिससे आप छुट्टी, बीमारी, छुट्टी के कारण अनुपस्थित थे?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes maternity leave or any other such reason?; 2: no,1: yes maternity leave or any other such reason?; 2: no,{wq_know_some_women_take_up_jobs_they_paid} = 2,,,,,"Although you did not work in the last seven days, do you have any job or business from which you were absent for leave, illness, vacation, 1 yes SKIP TO 10 maternity leave or any other such reason? 2 no"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,96,,,9,wq_done_any_work_last,Have you done any work in the last,क्या आपने लास्ट में कोई काम किया है,radiogroup,select_one,"{""render_as"":""radio""}",,,12: months?; 1: yes; 2: no,12: months?; 1: yes; 2: no,{wq_although_not_work_last_seven_days_any_job} = 2,,,,,Have you done any work in the last 12 months? 1 yes 2 no SKIP TO 12
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,97,,,10,wq_occupation_that_kind_work_mainly,"What is your occupation, that is, what kind of work do you mainly do?",,text,text,"{""render_as"":""input""}",,,,,({wq_aside_own_housework_done_any_work_last_seven} = 1) or ({wq_know_some_women_take_up_jobs_they_paid} = 1) or ({wq_although_not_work_last_seven_days_any_job} = 1) or ({wq_done_any_work_last} = 1),,,,,"What is your occupation, that is, what kind of work do you mainly do?"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,98,,,11,wq_paid_cash_kind_work_not_paid_all,"Are you paid in cash or kind for this work, or are you not paid at all?","क्या आपको इस काम के लिए नकद या वस्तु के रूप में भुगतान किया जाता है, या आपको बिल्कुल भी भुगतान नहीं किया जाता है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: Cash only; 2: Cash and kind; 3: In kind only; 4: Not paid,1: केवल नगदी; 2: नकद और दयालु; 3: केवल प्रकार में; 4: भुगतान नहीं,({wq_aside_own_housework_done_any_work_last_seven} = 1) or ({wq_know_some_women_take_up_jobs_they_paid} = 1) or ({wq_although_not_work_last_seven_days_any_job} = 1) or ({wq_done_any_work_last} = 1),,,,,"Are you paid in cash or kind for this work, or are you not paid at all? 1 Cash only 2 Cash and kind 3 In kind only 4 Not paid"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,99,,,12,wq_decides_money_earn_will_used_mainly_mainly_only,"Who decides how the money you earn will be used: mainly you, mainly Only for the currently married your husband, or you and your husband jointly? and for those women paid in",,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Respondent cash; 2: Husband; 3: Respondent and husband jointly; 4: Other,1: Respondent cash; 2: पति; 3: Respondent and husband jointly; 4: अन्य,"{wq_current_marital_status} = 1 and {wq_paid_cash_kind_work_not_paid_all} anyof [1,2]",,,,,"Who decides how the money you earn will be used: mainly you, mainly Only for the currently married your husband, or you and your husband jointly? and for those women paid in 1 Respondent cash 2 Husband 3 Respondent and husband jointly 4 Other"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,100,,,13,wq_usually_makes_decisions_about_health_care_yourself_mainly,"Who usually makes decisions about health care for yourself: mainly you, mainly your husband, or you and your husband jointly, or someone else?",,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Respondent Only for the currently married; 2: Husband; 3: Respondent and husband jointly; 4: Someone else; 6: Other,1: Respondent Only for the currently married; 2: पति; 3: Respondent and husband jointly; 4: Someone else; 6: अन्य,{wq_current_marital_status} = 1,,,,,"Who usually makes decisions about health care for yourself: mainly you, mainly your husband, or you and your husband jointly, or someone else? 1 Respondent Only for the currently married 2 Husband 3 Respondent and husband jointly 4 Someone else 6 Other"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,101,,,14,wq_any_money_own_that_alone_can_decide_use,Do you have any money of your own that you alone can decide how to use?,क्या आपके पास अपना कोई पैसा है जिसका उपयोग कैसे करना है यह आप अकेले तय कर सकते हैं?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,,,,,,Do you have any money of your own that you alone can decide how to use? 1 yes 2 no
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,102,,,15a,wq_usually_allowed_go_market_alone_only_someone_else,"Are you usually allowed to go to the market alone, only with someone else,","क्या आपको आम तौर पर अकेले बाज़ार जाने की इजाज़त है, केवल किसी और के साथ,",radiogroup,select_one,"{""render_as"":""radio""}",,,1: Alone or not at all?; 2: With someone else only; 3: Not at all,1: अकेले या बिलकुल नहीं?; 2: With someone else only; 3: बिल्कुल नहीं,,,,,,"Are you usually allowed to go to the market alone, only with someone else, 1 Alone or not at all? 2 With someone else only 3 Not at all"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,103,,,15b,wq_usually_allowed_go_health_facility_alone_only,"Are you usually allowed to go to the health facility alone, only with","क्या आपको आमतौर पर स्वास्थ्य सुविधा में अकेले जाने की अनुमति है, केवल साथ",radiogroup,select_one,"{""render_as"":""radio""}",,,"1: Alone someone else, or not at all?; 2: With someone else only; 3: Not at all","1: अकेले कोई और, या बिल्कुल नहीं?; 2: With someone else only; 3: बिल्कुल नहीं",,,,,,"Are you usually allowed to go to the health facility alone, only with 1 Alone someone else, or not at all? 2 With someone else only 3 Not at all"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,104,,,15c,wq_locality_code_15c,Are you usually allowed to go to places outside this village/community,क्या आपको आमतौर पर इस गांव/समुदाय से बाहर के स्थानों पर जाने की अनुमति है,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: Alone alone, only with someone else, or not at all?; 2: With someone else only; 3: Not at all","1: अकेले अकेले, सिर्फ किसी और के साथ, या बिल्कुल नहीं?; 2: With someone else only; 3: बिल्कुल नहीं",,,,,,"Are you usually allowed to go to places outside this village/community 1 Alone alone, only with someone else, or not at all? 2 With someone else only 3 Not at all"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,105,,,16,wq_own_any_other_house_either_alone_jointly_someone,Do you own this or any other house either alone or jointly with someone,क्या यह या कोई अन्य घर आपके पास अकेले या किसी के साथ संयुक्त रूप से है,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Alone only else?; 2: Jointly only; 3: Both alone and jointly; 4: Does not own,1: अकेले ही और क्या?; 2: केवल संयुक्त रूप से; 3: अकेले भी और संयुक्त रूप से भी; 4: मालिक नहीं है,,,,,,Do you own this or any other house either alone or jointly with someone 1 Alone only else? 2 Jointly only 3 Both alone and jointly 4 Does not own
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,106,,,17,wq_own_any_agricultural_non_agricultural_land_either_alone,Do you own any agricultural or non-agricultural land either alone or jointly,क्या आपके पास अकेले या संयुक्त रूप से कोई कृषि या गैर-कृषि भूमि है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Alone only with someone else?; 2: Jointly only; 3: Both alone and jointly; 4: Does not own Module on household violence - Ayappakkam site only,1: अकेले केवल किसी और के साथ?; 2: केवल संयुक्त रूप से; 3: अकेले भी और संयुक्त रूप से भी; 4: घरेलू हिंसा पर मॉड्यूल का मालिक नहीं है - केवल अयप्पक्कम साइट,,,,,,Do you own any agricultural or non-agricultural land either alone or jointly 1 Alone only with someone else? 2 Jointly only 3 Both alone and jointly 4 Does not own Module on household violence - Ayappakkam site only
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,107,,,18a,wq_presence_any_children,Presence of any children <,किसी भी बच्चे की उपस्थिति <,radiogroup,select_one,"{""render_as"":""radio""}",,,10: in the household at this point; 1: Present and listening; 2: Present abut not listening; 3: Not present,10: in the household at this point; 1: प्रस्तुत करें और सुनें; 2: वर्तमान लेकिन सुन नहीं रहा; 3: नहीं होना,,,,,,Presence of any children < 10 in the household at this point 1 Present and listening 2 Present abut not listening 3 Not present
